created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Jul 30 10:39:58 +0000 2023;1685601117567320064;"@tanyakanrl TETANGGAKU NUMPANG PARKIR DIGARASI RUMAH TP NGEFITNAH AKU JATUHIN MOTOR LISTRIK DIA YG BARUUU🤗 SAMPE LECET” PDL CUMA KU GESER SOALNY MOTORKU GABISA KELUAR.  TP ADA BAIKNYA DIA GA PARKIR DIGARASI LG SOALNYA KALO PARKIR GA ATURAN 👎🏻";0;1;0;0;in;1250223211280654336;1685242530458439680;anisarmd__;https://twitter.com/anisarmd__/status/1685601117567320064
Sun Jul 30 10:33:33 +0000 2023;1685599505272754176;"Konversi Motor Listrik Buat Indonesia Hemat BBM 51,6 Juta Barel https://t.co/qRL9K5jXWR";0;0;0;0;in;1582972008479920129;1685599505272754176;BloombergTZ;https://twitter.com/BloombergTZ/status/1685599505272754176
Sun Jul 30 10:26:55 +0000 2023;1685597833678995457;"Dealer Smoot Motor Listrik Cabang Banda Aceh Diresmikan, Tersedia Sepmor Ini dan Subsidi Rp 7 Juta   https://t.co/eHtBkaSBTS via @tribunnews";0;0;0;1;in;64635651;1685597833678995457;serambinews;https://twitter.com/serambinews/status/1685597833678995457
Sun Jul 30 10:25:45 +0000 2023;1685597540417421312;"@ZaraGiveaway pengen beli motor atau sepeda listrik . plissss 😭😭 selama ini antar jemput anak pakai sepeda https://t.co/4Smk95voNZ";0;1;0;0;in;1632648956105859072;1685596059811110912;pick_nuuhid_win;https://twitter.com/pick_nuuhid_win/status/1685597540417421312
Sun Jul 30 10:13:26 +0000 2023;1685594443829985280;"@detikcom Sumpah ya anak2 kecil naik motor listrik ini ngeri banget loh di jalan, mereka belum ngerti bahaya. Pernah tiba2 ada anak cewek boncengan naik motor listrik, aku di belakangnya pelan2. Gak pake tolah toleh langsung motong belok kanan 😭  Untung aku langsung ngerem 🥲";0;0;0;1;in;122681236;1685221124831895553;renathaatta;https://twitter.com/renathaatta/status/1685594443829985280
Sun Jul 30 10:12:56 +0000 2023;1685594316318912512;"@e100ss Kata pulisi motor listrik gk boleh di oake di jalan umum";0;0;0;0;in;798563634;1685572863112499201;DaddyAshari;https://twitter.com/DaddyAshari/status/1685594316318912512
Sun Jul 30 10:09:40 +0000 2023;1685593492545056768;"@detikcom Ini kejadian ada vidionya smpet nyebar di WA grup dg narasi kesetrum motor listrik";0;0;0;1;in;1299934918068244480;1685221124831895553;mikcucu22;https://twitter.com/mikcucu22/status/1685593492545056768
Sun Jul 30 09:58:56 +0000 2023;1685590791341920256;"@detikcom -sesuka hati kaget dah gua sumpah dah😭 buat motor listrik ga ada modifikasi kah biar ada bunyinya tkt bgt ketabrak nanti disalahin lg yg nabraknya pdhl kan emang, bocahnya aja yg ga tau aturan berkendara dijalan raya😭";0;0;0;0;in;1225056916344205312;1685221124831895553;Dendolionkuat;https://twitter.com/Dendolionkuat/status/1685590791341920256
Sun Jul 30 09:58:02 +0000 2023;1685590567374479361;"@detikcom Tp emang bnran bahaya sih ini, gua wkt bln ramadhan kan buru²bawa motor otomatis kebut sepi kan tbtb nongol dr gang bocah yg naik sepeda listrik untung gua punya reflek bagus klo kaga ketabrak tuh bocah², blm lg yg motor listrik ga ada bunyinya mana mlm²daerah gua gelap nyalip-";0;1;0;0;in;1225056916344205312;1685221124831895553;Dendolionkuat;https://twitter.com/Dendolionkuat/status/1685590567374479361
Sun Jul 30 09:55:08 +0000 2023;1685589835862736896;"Nama Produk:  Sepeda listrik / motor berkecepatan tinggi 350W berdaya tinggi / kendaraan listrik mewah kelas atas 35KM/H Harga Produk:  Rp3.798.000 Harga Diskon:  Rp1.099.000 | https://t.co/ZoDvHYPlBF";0;0;0;0;in;423067541;1685589835862736896;RudiHartono_Go;https://twitter.com/RudiHartono_Go/status/1685589835862736896
Sun Jul 30 09:52:07 +0000 2023;1685589077893296128;"Gue yang bisa naek motor bener ajaa pas pake sepeda listrik susah seimbangi stangnyaa🤣";0;0;0;0;in;1221846744180256768;1685589077893296128;bbabykyoong;https://twitter.com/bbabykyoong/status/1685589077893296128
Sun Jul 30 09:50:17 +0000 2023;1685588617820020736;"Wow! Antrean Konversi Motlis Capai 4.578 Orang  #motorlistrik #Motlis #KonversiListrik  https://t.co/DVTgeZw3zv";0;0;0;1;in;1531670208217116673;1685588617820020736;portalinfomase;https://twitter.com/portalinfomase/status/1685588617820020736
Sun Jul 30 09:47:01 +0000 2023;1685587793563820032;"Cara RI Tingkatkan Pengguna Motor Listrik : Okezone Economy https://t.co/6lUh95Qsz8";0;0;0;0;in;305657272;1685587793563820032;ilhamiasnawi;https://twitter.com/ilhamiasnawi/status/1685587793563820032
Sun Jul 30 09:33:08 +0000 2023;1685584298324484096;"@tanyarlfes dikeluarin sekolah smk dan alhamdullilah sekarang kerja jadi teknisi,ya walpun cuman teknisi motor listrik";0;0;0;0;in;1660718410991542272;1685471186321547265;fckingme144;https://twitter.com/fckingme144/status/1685584298324484096
Sun Jul 30 09:31:51 +0000 2023;1685583976663298048;"@tempodotco Ayo beralih ke motor listrik. Biar bisnis pak LBP makin WOOOWWW";0;0;0;0;in;1145200765943685120;1685548294129520641;faizan67187822;https://twitter.com/faizan67187822/status/1685583976663298048
Sun Jul 30 09:25:54 +0000 2023;1685582479913369600;"Tertibkan penyewaan sepeda/motor listrik. Bikin aturan yg jelas. Terutama terkait usia penyewa dan kelengkapan safety gear nya. Atau larang sekalian. Pemerintah setempat, pengusaha rental dan orangtua harus gerak semua. Mau sampai berapa nyawa anak melayang baru gerak?";0;0;0;0;in;1498733456;1685582479913369600;MilanOutLoud;https://twitter.com/MilanOutLoud/status/1685582479913369600
Sun Jul 30 09:19:21 +0000 2023;1685580831606345729;"Sudah 4.500 Orang Ajukan Izin Konversi Motor Bensin ke Listrik https://t.co/Jpyxz7TaG8";0;0;1;0;in;80543284;1685580831606345729;detikoto;https://twitter.com/detikoto/status/1685580831606345729
Sun Jul 30 09:09:02 +0000 2023;1685578235478949889;"@detikcom Motor atau sepeda listrik ini emang udah kelewat batas deh. Di tempat w malah dimainin anak kecil ugal-ugalan. Pernah hampir nabrak 2 kali. Dia belok aja ngebut, jalan meliuk-liuk sok jadi pembalap";0;0;0;0;in;1465579648092307456;1685221124831895553;notChocoiswear;https://twitter.com/notChocoiswear/status/1685578235478949889
Sun Jul 30 09:00:03 +0000 2023;1685575974874968065;"Konversi Motor Listrik Hadir di Bali, Berminat Bayar Rp 8 Juta https://t.co/QvKyXarNb4";0;0;0;0;in;41730943;1685575974874968065;VIVAcoid;https://twitter.com/VIVAcoid/status/1685575974874968065
Sun Jul 30 08:57:35 +0000 2023;1685575352733908992;"Motor listrik butuh perlakuan khusus ketika dicuci menggunakan semprotan air bertekanan tinggi. https://t.co/kOzMOYCVmb";0;0;0;2;in;23343960;1685575352733908992;kompascom;https://twitter.com/kompascom/status/1685575352733908992
Sun Jul 30 08:55:41 +0000 2023;1685574876810326016;"@detikcom Ini yang bikin takut kalau naik motor sekarang. Bocil-bocil udah pada bawa sepeda listrik dan bawanya pada ugal-ugalan. Kasian kalau lagi apes ditabrak pasti yang disalahin yang ditabraknya karena alesannya pasti masih kecil bla bla bla. Di sini kebanyakan nabrak pager orang.";0;0;0;1;in;1351852019682668547;1685221124831895553;somethingforact;https://twitter.com/somethingforact/status/1685574876810326016
Sun Jul 30 08:47:41 +0000 2023;1685572863112499201;"Kementerian ESDM Genjot Program Konversi Sepeda Motor Listrik https://t.co/FaZ6PfiIsI";0;2;1;3;in;848614550;1685572863112499201;e100ss;https://twitter.com/e100ss/status/1685572863112499201
Sun Jul 30 08:42:52 +0000 2023;1685571648257425409;"@detikcom Baru sepda listrik, blm motor listrik yg KAGAK ADA BUNYINYA jg, tiba2 ada di belakang 😅 katanya mw di "modif" tetep ada suaranya secara digital? Manaaaa... bohonggg... biasanya pd kreatif tar di isi mp3 macem2 hrs jelas jg aturan UU nya.. +62 kreatif ga da batas";0;0;1;0;in;1088680893961519104;1685221124831895553;KawalPersib;https://twitter.com/KawalPersib/status/1685571648257425409
Sun Jul 30 08:39:02 +0000 2023;1685570686079913984;"Kementerian ESDM: Lebih dari 4.500 Orang Ajukan Konversi Motor BBM ke Listrik https://t.co/XoUKj2HBcI";0;0;0;2;in;58880688;1685570686079913984;pikiran_rakyat;https://twitter.com/pikiran_rakyat/status/1685570686079913984
Sun Jul 30 08:38:17 +0000 2023;1685570497898291200;"@tempodotco Jangan mau!! Mending beli motor listrik yang dari awal emang motor listrik, dan jangan beli dari anak usahanya dia. Spek rendah harga selangit.";0;0;0;1;in;167796481;1685548294129520641;diantaratitik;https://twitter.com/diantaratitik/status/1685570497898291200
Sun Jul 30 08:37:07 +0000 2023;1685570202757701632;"Beberapa hari lalu ngobrol sama bapak tentang ini, soalnya sering bgt liat ibu2 sliweran naik sepeda listrik tp di tengah jalan raya. Kecepatan sepeda listrik ga secepet motor, kalo ada kendaraan lain gabisa menghindar cepet2. Hati-hati dan berdo'a selalu semuanya &lt 3";0;0;0;0;in;1434674314205274113;1685570202757701632;sukasagegreen;https://twitter.com/sukasagegreen/status/1685570202757701632
Sun Jul 30 08:36:41 +0000 2023;1685570094368526336;"@detikcom kadang yg bawa sepeda listrik nya juga suka gatau diri,diakan sepeda tapi jalurnya ngikutin jalur motor yg jalur cepat sedangkan sepeda listrik kan ga setara tenaga nya sama motor harusnya dipinggir aja kaya sepeda biasa,jd klo sepeda listik ditengah ngagokin kendaraan lain";0;0;0;0;in;1214159089833431040;1685221124831895553;xxzrnn;https://twitter.com/xxzrnn/status/1685570094368526336
Sun Jul 30 08:32:49 +0000 2023;1685569121021472768;"@detikcom Sepeda,motor &amp  mobil listrik kan program pemerintah kerja sama dgn cina 😆";0;0;0;0;in;1085762894;1685221124831895553;torex30;https://twitter.com/torex30/status/1685569121021472768
Sun Jul 30 08:23:06 +0000 2023;1685566677470306304;"@jokowi @kemenhub151 sebaiknya kemenhub tetapkan peraturan sewa motor listrik hanya untuk 5 hari kerja karena memaksa ojol bekerja tiap hari tanpa hari libur sangat tidak manusia dan akan jadi beban BPJS Kesehatan dikemudian hari. https://t.co/eDIaoI8L1x";0;0;0;0;in;106247388;1685566677470306304;FrankyTts;https://twitter.com/FrankyTts/status/1685566677470306304
Sun Jul 30 08:20:39 +0000 2023;1685566058860806144;"cuman sayangnya disini lebih legal ngasih ipad/tablet ke anak dan di suguhin watch everything in it without any supervision whatsoever.  better yet, dikasih izin motor/sepeda listrik and just go fucking wherever they wanted to.  terlahirlah generasi generasi lembek.";0;0;0;0;in;502957820;1685566053823459329;Fakedafuq1st;https://twitter.com/Fakedafuq1st/status/1685566058860806144
Sun Jul 30 08:16:34 +0000 2023;1685565031398928384;"4.578 Orang Antre Konversi Motor Listrik, Kementerian ESDM: 94 Persen di Jawa #TempoBisnis https://t.co/UbWpmVnsgy";0;0;0;0;in;18129942;1685565031398928384;tempodotco;https://twitter.com/tempodotco/status/1685565031398928384
Sun Jul 30 08:06:42 +0000 2023;1685562548501073920;"Rakyat Merdeka 78 Tahun Ingin Perubahan Dijajah Belanda Hitam Minyak Goreng Antri, BBM Naik Antri GAS Melon Antri Pupuk Subsidi Petani Di Kurangi Duit APBN Pajak Rakyat Di Pakai Subsidi Pengusaha Sawit Perusahaan Mobil Motor Listrik Wongcilik Dikasih Duit Miskin";0;3;15;29;in;1454008204027854853;1685562548501073920;HMMurah3;https://twitter.com/HMMurah3/status/1685562548501073920
Sun Jul 30 08:06:04 +0000 2023;1685562391243956224;"Kementerian ESDM Targetkan 50 Ribu Unit Konversi Motor Listrik #TempoOtomotif https://t.co/N9ysKr0M6S";0;0;0;1;in;18129942;1685562391243956224;tempodotco;https://twitter.com/tempodotco/status/1685562391243956224
Sun Jul 30 08:04:25 +0000 2023;1685561972883177472;"@purplecutiiee @sbmptnfess aku kost bayarnya per 6 bulan jd gabisa mastiin banget perbulannya 😭 cuman paling transport tuh aku bawa motor sendiri bensin full 40, terus listrik laundry perbulan 300, kebutuhan kost aku udh bawa sendiri sih dan belum perlu yg aneh”. paling kebutuhan kuliah aja dr duit makan";0;1;0;0;in;1354118800346501121;1684812178887708672;wonusih;https://twitter.com/wonusih/status/1685561972883177472
Sun Jul 30 08:02:39 +0000 2023;1685561529784213504;"@tempodotco Konversi mulai dari minyak tanah, kompor gas, kompor listrik, motor listri. Ngak lama lagi ide bisnis apa lagi yg muncul dari pengusaha yg merangkap pejabat, dia yg buat regulator dia juga operator. https://t.co/dq9DjTuZdp";0;0;2;7;in;1668332995877675010;1685548294129520641;Lanun_1017;https://twitter.com/Lanun_1017/status/1685561529784213504
Sun Jul 30 08:02:29 +0000 2023;1685561488000638976;"@tempodotco Manfaatnya membuat kaya para pemilik pabrik motor listrik, siapakah itu? 🤡🤡🤡🤡";0;0;0;0;in;1571857245553709056;1685548294129520641;celioarlee;https://twitter.com/celioarlee/status/1685561488000638976
Sun Jul 30 07:54:22 +0000 2023;1685559444460220417;"@detikcom Terjadi lagi, bingung gw sama orang tua yang izinin anaknya (bocil) sewa motor listrik. Kejadian seperti ini makin banyak.";0;0;0;0;in;42149504;1685221124831895553;thisisebo;https://twitter.com/thisisebo/status/1685559444460220417
Sun Jul 30 07:53:22 +0000 2023;1685559194894868485;"@detikcom Kek anak tetanggaku. Naik sepeda listrik kenceng banget. Hampir beberapa kali mau di tubruk. Ini gara2 pas malam hari sepedanya gak ada lampu. Terus gak ada suara. Jadi hampir aja ketubruk.   Dan tetanggaku marah2 sama yg naik motor.";0;0;0;0;in;1080637507304271873;1685221124831895553;Diniir__;https://twitter.com/Diniir__/status/1685559194894868485
Sun Jul 30 07:45:54 +0000 2023;1685557315607707648;"@detikcom ih sumpah bocil" skrg berani bgt naik motor listrik ke jalan besar. mending kalo tuh bocah jalaninnya dipinggir jalannya lah ini ditengah" berbarengan sm motor. malah jalannya lamaa bgtt mau diklaksonin juga kasian takut nya nanti kaget trs oleng malah bahaya kyk gtu";0;1;0;2;in;1120506474386477057;1685221124831895553;cellceleyi;https://twitter.com/cellceleyi/status/1685557315607707648
Sun Jul 30 07:44:32 +0000 2023;1685556969074294784;"@tempodotco Manfaatnya ya pejabat2 yg punya perusahaan motor listrik itu bakalan tambah kaya 🤣🤣";0;0;0;1;in;971192254839717888;1685548294129520641;rahmad_anw;https://twitter.com/rahmad_anw/status/1685556969074294784
Sun Jul 30 07:43:25 +0000 2023;1685556690102722560;"Ngeri mana motor listrik tuh gaada suaranya sama sekali ih";0;0;0;0;in;1074498203557322752;1685556690102722560;primarkoseth;https://twitter.com/primarkoseth/status/1685556690102722560
Sun Jul 30 07:33:57 +0000 2023;1685554306601402368;"Sangat ingin bisa menjerat pidana ortu yg abai/lalai memberikan motor ataupun sepeda listrik ke anak-anaknya yang masih kecil-remaja, yang harusnya memerlukan SIM, izin tertentu lain &amp  kedewasaan berpikir/menimbang. Tapi ini juga persoalan jalanan kita yg ga ramah pesepeda, sih.";0;0;3;10;in;1060006480714186752;1685554306601402368;askDika;https://twitter.com/askDika/status/1685554306601402368
Sun Jul 30 07:33:51 +0000 2023;1685554280865071104;"@detikcom Asliiiii, banyak banget bocah2 sd yang sekarang bebas berkeliaran pake sepeda listrik. Padahal sepeda listrik itu juga gak beda jauh sama penggunaan motor, klo dibebasin begitu takutnya membahayakan diri sendiri dan merugikan orang lain jika menebrak sengaja/tidak disengaja.";0;0;0;0;in;912649759432642561;1685221124831895553;ddohaenim;https://twitter.com/ddohaenim/status/1685554280865071104
Sun Jul 30 07:26:25 +0000 2023;1685552409031151616;"@mr_mustadjr @kingkushim007 @detikcom Salah juga pengertiannya untuk jalan raya, itu sepeda listrik hanya dipakai ke wilayah2 pasar aja itu gunanya ada keranjang buat bawa paket belanja, makanya lebih baik para ibu pakai sepeda ini daripada motor matik yg sering timbul kecelakaan dimana²";0;0;0;0;in;1027643224142172160;1685221124831895553;Suebsuh;https://twitter.com/Suebsuh/status/1685552409031151616
Sun Jul 30 07:21:08 +0000 2023;1685551082519560192;"@tempodotco 14 juta???dikurangi subsidi APBN 7 juta.... Konversi atau ganti baru menjadi motor listrik???";0;0;0;0;in;3329029736;1685548294129520641;p023456;https://twitter.com/p023456/status/1685551082519560192
Sun Jul 30 07:10:03 +0000 2023;1685548294129520641;"Menko Luhut Beberkan Sejumlah Manfaat Konversi Sepeda Motor Listrik, Apa Saja? #TempoBisnis https://t.co/KHkISuCnVm";4;43;2;7;in;18129942;1685548294129520641;tempodotco;https://twitter.com/tempodotco/status/1685548294129520641
Sun Jul 30 07:09:00 +0000 2023;1685548028470689792;"@detikcom polisi kalo bikin razia pengguna sepeda listrik sehari kaya nya bisa dapet banyak mangsa, soalnya emang banyak banget coy bocil meresahkan ke sekolah aja pada pake motor listrik ngeri bgt";0;0;0;0;in;1370832489669820416;1685221124831895553;didiygini;https://twitter.com/didiygini/status/1685548028470689792
Sun Jul 30 07:05:04 +0000 2023;1685547040120688641;"ESDM Sebut Fabrikator di Indonesia Bisa Konversi Motor Listrik dengan TKDN 60 Persen Lebih #TempoBisnis https://t.co/O16cJYiH22";0;0;0;0;in;18129942;1685547040120688641;tempodotco;https://twitter.com/tempodotco/status/1685547040120688641
Sun Jul 30 07:04:30 +0000 2023;1685546894679003136;"@detikcom Ini emang bahaya banget soalnya bocil2 tuh masih ga stabil nyetirnya kanan-kiri trs asal ngegas aja, ditambah motor listrik gaada bunyinya)):";0;0;0;0;in;957565378258862080;1685221124831895553;rabbitsparent;https://twitter.com/rabbitsparent/status/1685546894679003136
Sun Jul 30 07:03:01 +0000 2023;1685546521448824833;"@merapi_uncover Kereta kelinci peruntukannya bukan di jalan raya sama seperti halnya dg sepeda listrik. Sangat berbahaya, mohon perhatian yg berwenang sebelum marak seperti becak motor yg sebenarnya jg ilegal. Cc @PoldaJogja @dishubdiy @humas_jogja https://t.co/KTyqT6U8OP";0;0;1;1;in;16732645;1685533577608605696;Ibas;https://twitter.com/Ibas/status/1685546521448824833
Sun Jul 30 06:53:03 +0000 2023;1685544014681133056;"Kementerian ESDM Targetkan Konversi Motor Listrik Tumbuh 6 Persen per Tahun https://t.co/5L6CV1n1vY";0;0;0;0;in;46693036;1685544014681133056;inilahdotcom;https://twitter.com/inilahdotcom/status/1685544014681133056
Sun Jul 30 06:51:06 +0000 2023;1685543524979392512;"Bocil sepedah listrik emang lebih serem dri emak2 bawa motor";0;0;0;0;in;1154556367136415745;1685543524979392512;lunisolar209;https://twitter.com/lunisolar209/status/1685543524979392512
Sun Jul 30 06:46:39 +0000 2023;1685542402596200448;"@detikcom Emang kayanya bocah jgn dikasih sepeda listrik dah, gimana pun jg itu kan kaya motor jatohnya😭 dikampungan gua jg banyak bgt dan pada sembrono, nanti kalo kenapa-kenapa yg disalahin pengendara motor dah😮‍💨";0;0;0;3;in;877426430778384384;1685221124831895553;aesthusias;https://twitter.com/aesthusias/status/1685542402596200448
Sun Jul 30 06:41:19 +0000 2023;1685541062130212864;"@detikcom Tapi emang didaerahku juga yg bawa sepeda listrik ni banyaknya bocil-bocil, dan mereka bawanya tuh suka ke tengah jalan, salayaknya bawa motor aja gimana, temenku pernah negur buat hati-hati tapi malah dikatain 😔";0;1;0;0;in;1104993417136766976;1685221124831895553;slcht_;https://twitter.com/slcht_/status/1685541062130212864
Sun Jul 30 06:38:24 +0000 2023;1685540325841072130;"@detikcom Iyaa, gue kemarin pas lg naik motor tiba2 bocah depan gue yg naik sepeda listrik tiba2 belok, noleh kagak, berenti kagak, untung gue gak cepet jadi bisa ngehindar. Buat ortu tlg bgt anaknya diajarin cara berkendara yg bener dulu, kasian kalo kenapa2.";0;0;0;0;in;1348572427;1685221124831895553;redpeach91;https://twitter.com/redpeach91/status/1685540325841072130
